emp_no,first_name,last_name,dept_name
251618,Piyawadee,Chachaty,Development
251621,Mitchel,Alameldin,Production
251659,Ohad,Tsunoo,Production
251669,Subhrajyoti,Daescu,Research
251683,Maris,Klassen,Development
251684,Tetsushi,Coorg,Human Resources
251685,Conal,McConalogue,Development
251687,Jordanka,Honglei,Production
251688,Tsuneo,Jenevein,Production
251688,Tsuneo,Jenevein,Customer Service
251692,Ferdinand,Shanbhogue,Sales
251703,Djelloul,Chelton,Customer Service
251706,Cullen,Swab,Production
251709,Dmitry,Lorin,Human Resources
251720,Tadanori,Birke,Development
251734,Lenore,Segond,Finance
251739,Zhiguo,Lichtner,Development
251740,Sanjai,Perez,Research
251767,Pranjal,Borovoy,Development
251798,Urs,Oxenboll,Marketing
251798,Urs,Oxenboll,Sales
251801,IEEE,Milicic,Human Resources
251804,Shir,Akaboshi,Production
251806,Zhiguo,Chorvat,Development
251812,Doohun,Suomi,Sales
251815,Moon,Belinskaya,Customer Service
251826,Shimshon,Ghalwash,Development
251830,Sanjeeva,Demeyer,Research
251839,Nahum,Munoz,Development
251851,Yongmin,Munawer,Development
251855,Houman,Strehl,Production
251861,Qunsheng,Gihr,Production
251862,Kauko,Molenaar,Development
251865,Younwoo,Danner,Research
251877,Bojan,Danecki,Development
251877,Bojan,Danecki,Research
251883,Trygve,Barreiro,Sales
251903,Fabrizio,Menhoudj,Development
251913,Rildo,Hellwagner,Production
251921,Fusako,Mellouli,Development
251938,Bouchung,Potthoff,Research
251940,Tokuyasu,Conta,Sales
251947,Jouko,Pluym,Production
251947,Jouko,Pluym,Development
251959,Djelloul,Masand,Development
251961,Lidong,Huxford,Development
251962,Akhilish,Keustermans,Production
251963,Larisa,Tasistro,Development
251966,Volkmar,Cangellaris,Finance
251966,Volkmar,Cangellaris,Human Resources
251971,Harjit,Demke,Development
251999,Godehard,Krohn,Production
252004,Kazuhisa,Pettey,Development
252016,Hatim,Czaja,Sales
252018,Yuguang,Spinelli,Production
252021,Hatim,Lammel,Development
252023,Kwangsub,Pleszkun,Sales
252023,Kwangsub,Pleszkun,Customer Service
252038,Ottavia,Serra,Research
252044,Yurii,Syang,Production
252044,Yurii,Syang,Development
252055,Seongbae,Krychniak,Quality Management
252056,Arnd,Denny,Finance
252058,Fusako,Shiratori,Sales
252062,Shigeo,Wolniewicz,Finance
252062,Shigeo,Wolniewicz,Human Resources
252070,Valeska,Katalagarianos,Development
252098,Surveyors,Snedden,Quality Management
252104,Tommaso,Reutenauer,Development
252108,Cedric,Macedo,Finance
252118,Yahiko,Mitsuhashi,Production
252123,Hideyuki,Warwick,Production
252127,Souichi,Zuberek,Human Resources
252138,Kiyotoshi,Zaiane,Development
252159,Collette,Shobatake,Development
252166,Maja,Avouris,Development
252169,Mori,Kobara,Quality Management
252171,Kiam,Merli,Quality Management
252189,Margo,Gomatam,Sales
252190,Akhilish,Azulay,Research
252194,Uri,Perez,Research
252198,Suzette,Hofmeyr,Research
252199,Ute,Cannard,Sales
252221,Ortrun,Camarinopoulos,Development
252223,Jacopo,Ebeling,Production
252224,True,Heiserman,Production
252230,Nitsan,Kusalik,Development
252235,Spyrose,Litzkow,Development
252243,Ayakannu,Coullard,Quality Management
252245,Shooichi,Morrow,Production
252251,Shem,Staelin,Production
252256,Takahira,Scallan,Human Resources
252260,Clyde,Munos,Development
252260,Clyde,Munos,Research
252272,Kwan,Alvarado,Production
252284,Juichirou,Koyama,Development
252285,Fayez,Gustavson,Production
252306,Ger,Goldhammer,Quality Management
252312,Gonzalo,Simmel,Development
252313,Zijian,Ellozy,Sales
252317,Murthy,Erie,Sales
252329,Panayotis,Horswill,Production
252342,Lena,Yetim,Production
252351,Kersti,Flanders,Production
252351,Kersti,Flanders,Customer Service
252362,Troy,Dulin,Production
252368,Chenyi,Rabehasaina,Sales
252370,Fumiyo,Range,Development
252371,Basil,Montemayor,Sales
252378,Owen,Alvarado,Marketing
252391,Bezalel,Morton,Marketing
252391,Bezalel,Morton,Human Resources
252405,Akeno,Gronowski,Quality Management
252407,Shih,Ritzmann,Development
252408,Charmane,Wynblatt,Production
252410,Sukumar,Fujisawa,Production
252410,Sukumar,Fujisawa,Customer Service
252419,Akemi,Bhattacharjee,Development
252419,Akemi,Bhattacharjee,Research
252422,Arunachalam,Baaz,Marketing
252426,Poornachandra,Rijckaert,Quality Management
252438,Danil,Papsdorf,Production
252447,Abdelaziz,Morrey,Finance
252457,Luigi,Pell,Production
252461,Sanjai,Ramsey,Customer Service
252463,Remmert,Lanteri,Development
252476,Youssef,Deverell,Production
252476,Youssef,Deverell,Quality Management
252477,Khedija,Jahnichen,Sales
252479,Aleksander,Tasistro,Development
252482,Zito,Billingsley,Development
252483,Gennady,Karunanithi,Development
252496,Alagu,Polajnar,Development
252497,Urs,Parascandalo,Development
252499,Shaw,Aumann,Production
252507,Rimli,DiGiano,Sales
252510,Bedir,Akazan,Development
252511,Diederik,Foote,Production
252514,Tsutomu,Kemmerer,Marketing
252523,Masami,Schwabacher,Production
252523,Masami,Schwabacher,Customer Service
252534,Kenroku,Magalhaes,Development
252543,Sachem,Boguraev,Development
252543,Sachem,Boguraev,Research
252545,Itzchak,Zolotykh,Production
252558,Manu,Schlenzig,Production
252573,Rafael,Guardalben,Sales
252580,Kensyu,Stamatiou,Development
252598,Macha,Aloia,Production
252603,Bartek,Shrader,Development
252604,Jayesh,Demos,Human Resources
252607,Shichao,Brender,Production
252615,Chuanyi,Mandelberg,Research
252630,Alejandra,Iisaku,Research
252650,Jamaludin,Pramanik,Finance
252653,Sreenivas,Maraist,Development
252653,Sreenivas,Maraist,Research
252665,Khosrow,Klerer,Quality Management
252666,Matt,Ramamoorthy,Marketing
252668,Tonny,Radwan,Human Resources
252675,Pantung,Ponthieu,Quality Management
252678,Naraig,Schlegelmilch,Finance
252680,Martina,Sewelson,Production
252680,Martina,Sewelson,Quality Management
252696,Mart,Luft,Development
252700,Tonny,Mayerwieser,Customer Service
252701,Bernice,Penttonen,Development
252703,Barna,Beausoleil,Sales
252733,Toong,Besancenot,Customer Service
252740,Mang,Riesenhuber,Production
252749,Akhilish,Yeung,Sales
252754,Yuguang,Peak,Development
252763,Felicidad,Aamodt,Development
252764,Abdulla,Vendrig,Customer Service
252765,Jongsuk,Boreale,Marketing
252767,Udaiprakash,Chiola,Production
252769,Supot,Matheson,Quality Management
252779,Mokhtar,Cromarty,Sales
252808,Steen,Leaver,Development
252822,Gou,Gammage,Human Resources
252825,Premsyl,Cannard,Sales
252834,Brigham,Bellone,Research
252840,Moie,Gronowski,Production
252840,Moie,Gronowski,Customer Service
252842,Leucio,Cangellaris,Finance
252848,Alper,Demeyer,Marketing
252862,Shahab,Schicker,Sales
252865,Sham,Zlotek,Finance
252868,Zhiguo,Strooper,Production
252881,Marc,Wilharm,Development
252915,Jouni,Acton,Production
252915,Jouni,Acton,Quality Management
252924,Kazuhisa,Bazzichi,Marketing
252924,Kazuhisa,Bazzichi,Sales
252927,Vitaly,Veeraraghavan,Sales
252934,Zhenhua,Akaboshi,Production
252936,Bowen,Journel,Production
252939,Toshiki,Cullers,Marketing
252942,Terresa,Showalter,Research
252948,Danco,Krupka,Marketing
252948,Danco,Krupka,Customer Service
252965,Shan,Emmerich,Development
252970,Mario,Herber,Development
252971,Leon,Pluym,Sales
252982,Mandell,Pehl,Production
252985,Giordano,Ramsak,Sales
252989,Stella,Wegerle,Development
252992,Shahab,Gustavson,Production
252997,Mamdouh,Reutenauer,Development
253002,Niteen,Fioravanti,Human Resources
253003,Yannik,Lambe,Development
253017,Subhash,Staudhammer,Production
253017,Subhash,Staudhammer,Quality Management
253023,Mansur,Welham,Production
253037,Zijian,Bharadwaj,Production
253042,Mariangiola,Matzke,Marketing
253047,Hausi,Manders,Development
253066,Faiza,Kugler,Development
253070,Zhiguo,Gaughan,Finance
253081,Jenwei,Setlzner,Production
253084,Duro,Potthoff,Production
253086,Shugo,Huxford,Production
253094,Hugh,Syrotiuk,Sales
253096,Taiji,Muhling,Customer Service
253098,Faiza,Delgrande,Quality Management
253099,Lobel,Atrawala,Production
253100,Arunachalam,Lindqvist,Development
253105,Susanta,Nollmann,Marketing
253124,Samphel,Garnham,Production
253125,Khalil,Percebois,Production
253126,Alejandro,Birta,Sales
253141,Arra,Chiodo,Customer Service
253146,Gou,Pramanik,Marketing
253165,Adin,Assaf,Production
253165,Adin,Assaf,Quality Management
253174,Hidekazu,Henders,Sales
253176,Basant,Giaccio,Marketing
253176,Basant,Giaccio,Customer Service
253184,Mokhtar,Riexinger,Sales
253190,Rosli,Kuszyk,Development
253191,Ottavia,Jahnichen,Sales
253204,LiMin,Matzke,Development
253210,Woody,Gyimothy,Human Resources
253212,Anneli,Jarecki,Research
253217,Subhash,Honiden,Sales
253225,Nevin,Jarecki,Development
253234,Utz,Fioravanti,Development
253249,Breannda,Tiemann,Sales
253260,Isaac,Capobianchi,Research
253265,Jayesh,Vakili,Sales
253266,Perry,Luft,Sales
253272,Amalendu,Uehara,Sales
253272,Amalendu,Uehara,Customer Service
253294,DeForest,Cherinka,Development
253297,Hilary,Gadepally,Finance
253315,Bartek,Kusakari,Development
253323,Gilbert,Lieberherr,Production
253324,Xiong,Vendrig,Human Resources
253325,Kristine,Ushiama,Development
253340,Val,Broder,Development
253346,Parviz,Hedayat,Development
253354,Takahito,Hofman,Sales
253359,Gadiel,Terwilliger,Production
253359,Gadiel,Terwilliger,Development
253381,Berto,Henders,Human Resources
253396,Sverrir,Ecklund,Customer Service
253402,Guther,Pavlopoulou,Development
253410,Teruyuki,Polupanov,Development
253415,Tran,Schwaller,Development
253417,Irene,Kalorkoti,Finance
253417,Irene,Kalorkoti,Sales
253440,Guozhong,Picci,Marketing
253445,Deniz,Maliniak,Production
253448,Luigi,Hettesheimer,Development
253457,Terresa,Stasinski,Development
253462,Menkae,Sooriamurthi,Development
253465,Rayond,Munke,Sales
253469,Rafail,Zeleznik,Development
253472,Gianluca,Kusakabe,Sales
253473,Jamaludin,Crooks,Production
253473,Jamaludin,Crooks,Quality Management
253487,Henk,Pokrovskii,Production
253492,Serge,Carrere,Development
253492,Serge,Carrere,Research
253501,Xinan,Gladwell,Development
253501,Xinan,Gladwell,Customer Service
253509,Karsten,Kaminger,Finance
253509,Karsten,Kaminger,Sales
253511,Qingxiang,Nitta,Production
253514,Apostol,Cannane,Production
253516,Taizo,Poujol,Production
253539,Bingning,Varker,Production
253548,Felicidad,Malinowski,Sales
253549,Tze,Benantar,Marketing
253556,Sarita,Hanratty,Development
253562,Slavian,Sethi,Production
253569,Shaowen,Gopalakrishnan,Research
253571,Tomokazu,Deverell,Production
253572,Sachem,Schoegge,Human Resources
253579,Jeanna,Biron,Marketing
253580,Duri,Suessmith,Development
253582,Lalit,Dulli,Development
253595,Tru,Restivo,Human Resources
253607,Uta,Rosaz,Development
253625,Leif,Pavlopoulou,Sales
253632,Pohua,Bresenham,Sales
253634,Sakthirel,Bellone,Development
253636,Yucel,Itschner,Sales
253648,Tesuya,Millington,Sales
253650,Remzi,Loncour,Production
253650,Remzi,Loncour,Development
253652,Jaewon,Hasham,Human Resources
253657,Mrinalini,Selvestrel,Development
253670,Sachin,Conte,Sales
253679,Mingdong,Portugali,Finance
253683,Shaunak,Egerstedt,Sales
253697,Zeydy,Nitto,Development
253700,Masasuke,Comyn,Research
253704,Sven,Belinskaya,Production
253704,Sven,Belinskaya,Research
253714,Maria,Aseltine,Marketing
253726,Francoise,Chinin,Production
253727,Fayez,Pargas,Development
253729,Ziyad,Rusterholz,Production
253733,Jiang,Rissland,Sales
253745,Krassimir,Adachi,Production
253758,Jouni,Calkin,Development
253758,Jouni,Calkin,Research
253777,Kien,Ravishankar,Human Resources
253785,Eckart,Smailagic,Sales
253796,Masako,Unni,Production
253797,Martien,Fabrizio,Customer Service
253805,Malu,Fargier,Development
253820,Jeong,Conry,Development
253823,Gaurav,Casley,Production
253823,Gaurav,Casley,Development
253827,Iara,Khasidashvili,Marketing
253828,Shem,Lubachevsky,Research
253830,Luerbio,Pintelas,Research
253832,Jixiang,Foong,Development
253832,Jixiang,Foong,Research
253847,Xiaobin,Suermann,Development
253848,Seongbae,Einsfeld,Sales
253851,Piyush,Smailagic,Marketing
253851,Piyush,Smailagic,Sales
253863,Adam,Maierhofer,Development
253865,Fox,Hedayat,Quality Management
253866,Reinhard,Reinhart,Development
253869,Joydip,Schmiedel,Research
253885,Bernd,Atchley,Quality Management
253896,Mayuri,Akiyama,Research
253909,Kshitij,Marakhovsky,Development
253911,Sumant,Siepmann,Production
253911,Sumant,Siepmann,Customer Service
253914,Syozo,DeMori,Development
253917,Sachin,Gaughan,Development
253928,Abdulla,Oberman,Production
253930,KayLiang,Moffat,Development
253977,Tonny,Usdin,Production
254003,Alenka,Haumacher,Sales
254013,Luise,Luff,Finance
254016,Danel,Bierman,Development
254016,Danel,Bierman,Research
254024,Richard,Ernst,Sales
254038,Angus,Ernst,Production
254038,Angus,Ernst,Quality Management
254043,Saddek,Peng,Customer Service
254051,Oscar,Plumb,Development
254053,Heeju,Benantar,Development
254064,Yishai,Baik,Sales
254065,Kazunori,Azadmanesh,Development
254069,Uli,Nishimukai,Development
254070,Kenroku,Marwedel,Sales
254075,Kazuyasu,Soicher,Finance
254077,Atilio,Uludag,Human Resources
254079,Iara,Iacovou,Development
254084,Visit,Fiebach,Development
254091,Alejandra,Jiang,Research
254097,Seongbae,Ibel,Development
254117,Leen,Andreotta,Development
254127,Arfst,Shumilov,Human Resources
254138,Yechiam,Gammage,Production
254139,Selwyn,Demke,Production
254141,Tran,Tramer,Marketing
254167,Xianlong,Tibblin,Finance
254188,Larisa,Peltason,Production
254190,Baruch,Murrill,Human Resources
254203,Rutger,Milicic,Sales
254206,Tamiya,Asmuth,Sales
254206,Tamiya,Asmuth,Customer Service
254212,Mayuri,Leijenhorst,Development
254213,Magy,Tetzlaff,Production
254220,Ziyad,Marshall,Quality Management
254223,Geraldo,Vieth,Sales
254236,Ung,Zastre,Development
254237,Keung,Slaats,Marketing
254241,Anneli,Wursthorn,Development
254245,Kshitij,Puppo,Production
254247,Van,Furudate,Sales
254258,Hatim,Kroft,Production
254270,Pohua,Hiraishi,Research
254279,Huiqun,Swen,Sales
254290,Yechezkel,Doering,Human Resources
254292,Pranas,Eppinger,Sales
254293,Stein,Pardalos,Development
254294,Shridhar,Benzaken,Development
254300,Takahira,Beilner,Production
254312,Selwyn,Dolinsky,Finance
254312,Selwyn,Dolinsky,Human Resources
254325,Khun,Luiz,Quality Management
254330,Mikhail,Muhling,Research
254343,Masamitsu,Lenart,Production
254343,Masamitsu,Lenart,Quality Management
254347,Zine,Schwaller,Development
254354,Martins,Angiulli,Development
254354,Martins,Angiulli,Quality Management
254366,Brendon,Bazzichi,Finance
254370,Khedija,Schwartzburd,Sales
254378,Zdislav,Ertl,Development
254394,Mingsen,Garnick,Production
254394,Mingsen,Garnick,Quality Management
254401,Valter,Jervis,Development
254408,Kiyokazu,Pleszkun,Sales
254409,Dante,Gide,Development
254412,Akhilish,Vrecion,Production
254412,Akhilish,Vrecion,Customer Service
254417,Yurii,Selvestrel,Sales
254418,Huican,Luan,Customer Service
254436,Huai,Bottner,Customer Service
254444,Ramya,Buchter,Quality Management
254454,Uinam,Ponthieu,Sales
254456,Sanjoy,Openshaw,Development
254459,Mart,Gadepally,Development
254460,Duke,Poujol,Sales
254464,Kazuhito,Matteis,Sales
254467,Shounak,Honiden,Development
254482,Ramachenga,Sewelson,Development
254488,Arvind,Benzaken,Finance
254490,Dayanand,Ranta,Production
254490,Dayanand,Ranta,Quality Management
254496,Mingsen,Glinert,Production
254499,Hisao,Buescher,Development
254502,Valeska,Dalphin,Finance
254511,Moss,Velardi,Production
254516,Aram,Cannata,Development
254529,Doowon,Terwilliger,Customer Service
254534,Jolita,Dulli,Production
254537,Jianhua,Papsdorf,Development
254552,Geoffry,Doering,Development
254552,Geoffry,Doering,Research
254554,Noritoshi,Oskamp,Quality Management
254563,Boaz,Dulin,Marketing
254565,Shakhar,Businaro,Production
254593,Goa,Morrin,Human Resources
254597,Guttorm,Yurek,Marketing
254598,Divier,Joslin,Finance
254614,Marjo,Plesums,Customer Service
254625,Stevo,Shrader,Production
254625,Stevo,Shrader,Development
254628,Gor,Chiola,Marketing
254638,Matt,Peres,Production
254647,Irene,Muntz,Customer Service
254655,Kazuhiko,Waterhouse,Human Resources
254663,Bernd,Shackell,Production
254663,Bernd,Shackell,Quality Management
254667,Zhiwei,Granlund,Development
254677,Chaosheng,Candan,Finance
254679,Zeljko,Suermann,Human Resources
254694,Jaques,Chinen,Finance
254698,Piyawadee,Suri,Production
254699,Zsolt,Zumaque,Development
254706,Sedat,Detkin,Sales
254713,Hinrich,Sevcikova,Quality Management
254743,Divier,Hagimont,Development
254759,Sreekrishna,Talmor,Production
254767,Khosrow,Merro,Development
254772,Jaques,Marrakchi,Sales
254775,Serenella,Heinisuo,Human Resources
254779,Ioana,Wrigley,Research
254788,Jouko,Merlo,Research
254789,Mechthild,Kropp,Sales
254798,Takanari,Famili,Sales
254800,Shaowei,Danley,Customer Service
254814,Tsz,Worfolk,Development
254816,Kotesh,Peternell,Production
254823,Serif,Streit,Marketing
254823,Serif,Streit,Sales
254838,Nevio,Schaft,Marketing
254851,Huiqun,Randi,Development
254857,Yuchang,Beerel,Quality Management
254860,Lansing,Docker,Customer Service
254861,Alejandro,Yamaashi,Development
254861,Alejandro,Yamaashi,Quality Management
254863,Bluma,Calkin,Production
254868,Mohammad,Bakhtari,Development
254869,Shaz,Thummel,Sales
254871,Sverrir,Thiran,Production
254871,Sverrir,Thiran,Quality Management
254880,Tran,Rassart,Marketing
254882,Arunas,Bondorf,Sales
254883,Boalin,Brattka,Human Resources
254892,Cheong,Milicia,Production
254902,Etsuo,Sifakis,Development
254904,Jayesh,Montresor,Finance
254906,Jessie,Baalen,Development
254907,Zhensheng,Boyle,Marketing
254907,Zhensheng,Boyle,Sales
254923,Doowon,Collavizza,Production
254925,Sukumar,Kobara,Sales
254925,Sukumar,Kobara,Customer Service
254929,Anestis,Zeilberger,Production
254932,Masato,Cannard,Finance
254950,Sachar,Moffat,Development
254957,Val,Lores,Development
254959,Sukumar,Kitai,Quality Management
254963,Neven,Bharadwaj,Quality Management
254965,Ramya,England,Development
254965,Ramya,England,Research
254978,Georgy,Pearson,Production
254985,Maha,Casperson,Development
255004,Selwyn,Coorg,Development
255007,Vesna,Radhakrishnan,Development
255010,Taiji,Denis,Development
255011,Howell,Gips,Production
255011,Howell,Gips,Development
255012,Eberhardt,Gischer,Customer Service
255018,Chiradeep,Matzke,Quality Management
255021,Ashish,Crouzet,Finance
255021,Ashish,Crouzet,Sales
255030,Genevieve,Kadhim,Production
255030,Genevieve,Kadhim,Research
255035,Reinhold,Erbe,Sales
255044,Kwee,Conry,Sales
255050,Aruna,Sundgren,Customer Service
255053,Urs,Bolsens,Development
255055,Masato,Oxman,Production
255057,Ramya,Angel,Development
255059,Tse,Kawashima,Development
255059,Tse,Kawashima,Research
255063,Howell,Edelhoff,Production
255087,Gererd,Milicic,Sales
255092,Jenwei,Sinicrope,Research
255115,DAIDA,Gulla,Customer Service
255119,Zejun,Pagter,Human Resources
255130,Mooi,Krupka,Sales
255132,Yifei,Turnbull,Human Resources
255143,Jessie,Bierman,Sales
255144,Pranjal,Perelgut,Development
255151,Rasiah,Reghbati,Sales
255154,Susanna,Androutsos,Production
255156,Constantino,Barvinok,Production
255157,Saeed,Zlotek,Development
255167,Fox,Douceur,Marketing
